tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,dates
250000.0,4.0,3.0,2411.0,1983.0,11325.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3.0,0.0,0.0,1.0,4.0,0.0,5.0,4.0,44.0,96.0,77.0,561.0,171.0,9.0,3.0,1997.0,1285
492500.0,4.0,3.0,2413.0,1968.0,14810.0,Single-Family,Brick,Asphalt,1.0,30.0,4.0,2.0,4.0,48.0,0.0,17.0,14.0,42.0,76.0,64.0,491.0,149.0,8.0,3.0,2009.0,1286
329000.0,4.0,3.0,2422.0,1950.0,10802.0,Single-Family,Brick veneer,Composition Shingle,,72.0,11.0,4.0,9.0,68.0,7.0,46.0,36.0,39.0,86.0,81.0,648.0,224.0,9.0,3.0,1994.0,1287
450000.0,4.0,3.0,2432.0,1995.0,15245.0,Single-Family,,Composition Shingle,1.0,41.0,1.0,7.0,9.0,53.0,7.0,34.0,13.0,37.0,69.0,60.0,519.0,133.0,6.0,3.0,2008.0,1288
247000.0,4.0,3.0,2438.0,1978.0,5932.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,84.0,9.0,10.0,2.0,96.0,3.0,45.0,7.0,33.0,74.0,31.0,385.0,117.0,4.0,3.0,2001.0,1289
675000.0,4.0,3.0,2440.0,1985.0,22215.0,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,49.0,91.0,83.0,573.0,174.0,8.0,1.0,2014.0,1290
785000.0,4.0,3.0,2452.0,1939.0,6198.0,Single-Family,Concrete,Asphalt,1.0,123.0,9.0,25.0,18.0,47.0,14.0,43.0,41.0,45.0,61.0,83.0,791.0,274.0,6.0,3.0,2013.0,1291
535000.0,4.0,3.0,2455.0,1983.0,8215.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,44.0,4.0,5.0,7.0,60.0,8.0,24.0,23.0,45.0,65.0,76.0,524.0,159.0,5.0,3.0,2012.0,1292
435000.0,4.0,3.0,2457.0,1985.0,8838.0,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,38.0,92.0,78.0,384.0,117.0,5.0,3.0,2011.0,1293
300000.0,4.0,3.0,2457.0,1999.0,10663.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,13.0,3.0,1.0,0.0,10.0,0.0,17.0,3.0,39.0,83.0,55.0,321.0,91.0,5.0,2.0,2002.0,1294
675000.0,4.0,3.0,2464.0,1983.0,54450.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,94.0,64.0,569.0,173.0,8.0,1.0,2006.0,1295
420000.0,4.0,3.0,2470.0,1941.0,6943.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,133.0,8.0,13.0,17.0,75.0,8.0,51.0,53.0,39.0,88.0,93.0,474.0,164.0,5.0,3.0,2003.0,1296
790000.0,4.0,3.0,2476.0,1994.0,5802.0,Single-Family,Wood,Composition Shingle,1.0,12.0,2.0,1.0,3.0,15.0,3.0,12.0,12.0,44.0,89.0,87.0,655.0,199.0,5.0,3.0,2006.0,1297
655000.0,4.0,3.0,2480.0,1964.0,14374.0,Single-Family,Brick,Composition Shingle,1.0,24.0,8.0,2.0,0.0,39.0,2.0,13.0,4.0,43.0,74.0,70.0,553.0,168.0,4.0,3.0,2008.0,1298
221940.0,4.0,3.0,2482.0,1997.0,23522.0,Single-Family,Combination,,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,34.0,93.0,54.0,466.0,132.0,8.0,3.0,1997.0,1299
368500.0,4.0,3.0,2496.0,1999.0,4403.0,Single-Family,Siding (Alum/Vinyl),,1.0,2.0,0.0,1.0,0.0,4.0,0.0,3.0,1.0,31.0,82.0,65.0,352.0,99.0,8.0,2.0,2014.0,1300
630000.0,4.0,3.0,2500.0,1962.0,12196.0,Single-Family,Brick,Composition Shingle,1.0,6.0,1.0,0.0,1.0,9.0,0.0,7.0,2.0,40.0,88.0,92.0,819.0,249.0,10.0,3.0,2011.0,1301
540000.0,4.0,3.0,2500.0,1971.0,10500.0,Single-Family,Brick,Composition Shingle,1.0,19.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,46.0,94.0,54.0,487.0,148.0,8.0,3.0,2013.0,1302
610000.0,4.0,3.0,2500.0,1975.0,66211.0,Single-Family,Brick,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,89.0,72.0,507.0,154.0,8.0,1.0,2008.0,1303
494463.0,4.0,3.0,2501.0,2010.0,10890.0,Single-Family,,Other,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,37.0,74.0,84.0,582.0,149.0,8.0,3.0,2010.0,1304
100216250.0,1.0,1.0,12.0,1944.0,0.0,Single-Family,Brick,,,53.0,13.0,7.0,3.0,43.0,19.0,43.0,41.0,36.0,23.0,90.0,187.0,64.0,6.0,3.0,2000.0,1305
590116.0,4.0,3.0,2503.0,2007.0,7405.0,Single-Family,,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,29.0,98.0,76.0,548.0,141.0,8.5,2.0,2007.0,1306
566000.0,4.0,3.0,2504.0,2000.0,2866.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,27.0,3.0,1.0,3.0,14.0,1.0,19.0,6.0,34.0,71.0,58.0,467.0,142.0,6.0,2.0,2004.0,1307
675000.0,4.0,3.0,2510.0,1999.0,1947.0,Apartment / Condo / Townhouse,Brick,Shake Shingle,,137.0,16.0,16.0,16.0,107.0,5.0,62.0,35.0,48.0,60.0,77.0,708.0,206.0,9.0,3.0,2007.0,1308
385000.0,4.0,3.0,2512.0,1984.0,61855.0,Single-Family,Combination,Composition Shingle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,91.0,61.0,369.0,104.0,8.0,3.0,2013.0,1309
400000.0,4.0,3.0,2530.0,1962.0,11761.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,2.0,0.0,2.0,0.0,7.0,1.0,4.0,2.0,49.0,84.0,65.0,491.0,149.0,9.0,3.0,2008.0,1310
649900.0,4.0,3.0,2535.0,2005.0,3985.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,9.0,1.0,1.0,1.0,3.0,0.0,7.0,3.0,28.0,68.0,60.0,537.0,163.0,5.5,2.0,2006.0,1311
570910.0,4.0,3.0,2538.0,2005.0,3571.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,54.0,3.0,4.0,4.0,35.0,4.0,32.0,8.0,33.0,71.0,65.0,450.0,137.0,6.0,3.0,2005.0,1312
470000.0,4.0,3.0,2540.0,1988.0,8272.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,42.0,97.0,68.0,524.0,159.0,7.5,2.0,2003.0,1313
252000.0,4.0,3.0,2550.0,1986.0,14810.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3.0,0.0,0.0,1.0,6.0,0.0,5.0,4.0,48.0,86.0,75.0,573.0,174.0,9.0,2.0,1998.0,1314
790000.0,4.0,3.0,2554.0,1920.0,7779.0,Single-Family,Wood Siding,Composition Shingle,1.0,48.0,8.0,2.0,6.0,55.0,5.0,38.0,32.0,41.0,64.0,84.0,684.0,237.0,9.0,3.0,2014.0,1315
670000.0,4.0,3.0,2554.0,1995.0,10890.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,43.0,97.0,86.0,597.0,182.0,8.0,3.0,2004.0,1316
565000.0,4.0,3.0,2560.0,1960.0,22215.0,Single-Family,Brick,Composition Shingle,1.0,105.0,14.0,6.0,14.0,87.0,2.0,26.0,14.0,39.0,73.0,69.0,655.0,200.0,4.0,3.0,2008.0,1317
355000.0,4.0,3.0,2580.0,1999.0,11325.0,Single-Family,Combination,Composition Shingle,1.0,12.0,2.0,0.0,0.0,11.0,2.0,1.0,4.0,32.0,88.0,45.0,378.0,107.0,5.0,3.0,2012.0,1318
480000.0,4.0,3.0,2600.0,1980.0,11325.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,37.0,87.0,64.0,442.0,135.0,6.0,2.0,2012.0,1319
580000.0,4.0,3.0,2602.0,2002.0,3752.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,28.0,2.0,1.0,2.0,29.0,1.0,16.0,8.0,35.0,93.0,62.0,471.0,143.0,6.0,2.0,2004.0,1320
400000.0,4.0,3.0,2611.0,1968.0,10275.0,Single-Family,Metal,Composition Shingle,1.0,20.0,5.0,2.0,1.0,15.0,1.0,13.0,10.0,36.0,91.0,60.0,504.0,153.0,8.0,3.0,2009.0,1321
610000.0,4.0,3.0,2612.0,2004.0,3227.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,38.0,4.0,4.0,8.0,32.0,3.0,22.0,11.0,32.0,81.0,71.0,483.0,147.0,7.0,3.0,2014.0,1322
390224.0,4.0,3.0,2622.0,2012.0,1742.0,Apartment / Condo / Townhouse,,Composition Shingle,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,32.0,97.0,80.0,441.0,113.0,8.0,1.0,2012.0,1323
307601.0,4.0,3.0,2624.0,2002.0,5227.0,Single-Family,Combination,Composition Shingle,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,31.0,80.0,47.0,363.0,103.0,6.0,2.0,2002.0,1324
225380.0,4.0,3.0,2640.0,2007.0,4033.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,13.0,11.0,1.0,0.0,25.0,1.0,23.0,6.0,37.0,82.0,63.0,471.0,143.0,3.0,3.0,2010.0,1325
496700.0,4.0,3.0,2642.0,1961.0,89297.0,Single-Family,Brick,,1.0,31.0,6.0,3.0,5.0,32.0,1.0,21.0,16.0,38.0,83.0,48.0,378.0,107.0,7.0,3.0,2007.0,1326
513293.0,4.0,3.0,2648.0,1959.0,10606.0,Single-Family,Brick,Composition Shingle,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,40.0,86.0,74.0,646.0,197.0,6.0,3.0,2015.0,1327
469900.0,4.0,3.0,2657.0,2002.0,7239.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14.0,3.0,1.0,0.0,12.0,0.0,17.0,4.0,39.0,83.0,55.0,330.0,93.0,5.0,2.0,2005.0,1328
615000.0,4.0,3.0,2659.0,1986.0,14810.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,23.0,3.0,3.0,3.0,17.0,5.0,11.0,8.0,48.0,91.0,81.0,598.0,182.0,7.0,1.0,2004.0,1329
635000.0,4.0,3.0,2660.0,1957.0,17859.0,Single-Family,Brick,Composition Shingle,1.0,6.0,1.0,0.0,1.0,8.0,1.0,7.0,8.0,43.0,90.0,76.0,753.0,229.0,10.0,3.0,2009.0,1330
675000.0,4.0,3.0,2664.0,1984.0,8707.0,Single-Family,Metal,Composition Shingle,1.0,36.0,3.0,7.0,6.0,40.0,0.0,51.0,14.0,39.0,79.0,76.0,684.0,208.0,8.0,3.0,2007.0,1331
355000.0,4.0,3.0,2688.0,1976.0,51400.0,Single-Family,Wood Siding,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,72.0,52.0,435.0,123.0,8.0,3.0,2009.0,1332
327570.0,4.0,3.0,2722.0,1997.0,3441.0,Single-Family,Combination,,,43.0,9.0,3.0,10.0,58.0,7.0,28.0,24.0,34.0,71.0,70.0,596.0,207.0,7.0,3.0,1997.0,1333
440000.0,4.0,3.0,2728.0,1961.0,10497.0,Single-Family,Brick,Composition Shingle,1.0,23.0,5.0,4.0,8.0,27.0,3.0,17.0,12.0,45.0,96.0,72.0,541.0,164.0,9.0,3.0,2004.0,1334
315000.0,4.0,3.0,2740.0,1967.0,47044.0,Single-Family,Combination,,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,67.0,24.0,383.0,108.0,8.0,3.0,2003.0,1335
635000.0,4.0,3.0,2748.0,1981.0,12196.0,Single-Family,Metal,Composition Shingle,1.0,18.0,4.0,0.0,3.0,15.0,0.0,18.0,6.0,45.0,84.0,81.0,611.0,186.0,9.0,3.0,2012.0,1336
574900.0,4.0,3.0,2751.0,1987.0,10349.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,37.0,85.0,72.0,512.0,156.0,6.0,3.0,2013.0,1337
575000.0,4.0,3.0,2754.0,1971.0,20473.0,Single-Family,Wood,Composition Shingle,1.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,5.0,40.0,87.0,65.0,524.0,159.0,9.0,3.0,2013.0,1338
735000.0,4.0,3.0,2768.0,1980.0,21344.0,Single-Family,Wood,Asphalt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,93.0,81.0,655.0,200.0,9.0,3.0,2004.0,1339
370000.0,4.0,3.0,2774.0,1999.0,7840.0,Single-Family,,Composition Shingle,1.0,36.0,3.0,2.0,0.0,58.0,4.0,23.0,29.0,34.0,78.0,66.0,513.0,132.0,6.0,3.0,2008.0,1340
375000.0,4.0,3.0,2786.0,1998.0,8276.0,Single-Family,,Composition Shingle,1.0,4.0,1.0,0.0,2.0,9.0,1.0,2.0,3.0,30.0,97.0,55.0,475.0,122.0,7.0,3.0,2009.0,1341
699000.0,4.0,3.0,2789.0,1961.0,10890.0,Single-Family,Brick,Asphalt,1.0,58.0,7.0,9.0,4.0,35.0,17.0,34.0,41.0,33.0,47.0,45.0,623.0,207.0,4.0,3.0,2009.0,1342
398000.0,4.0,3.0,2800.0,1965.0,11761.0,Single-Family,Brick,Composition Shingle,1.0,21.0,5.0,2.0,1.0,17.0,1.0,13.0,10.0,41.0,80.0,82.0,482.0,147.0,8.0,3.0,2008.0,1343
293000.0,4.0,3.0,2801.0,1981.0,13503.0,Single-Family,Metal,Composition Shingle,1.0,18.0,4.0,0.0,3.0,15.0,0.0,18.0,6.0,45.0,84.0,81.0,646.0,197.0,9.0,3.0,1993.0,1344
446815.0,4.0,3.0,2849.0,1994.0,15681.0,Single-Family,Siding (Alum/Vinyl),,1.0,7.0,1.0,1.0,0.0,5.0,0.0,4.0,2.0,31.0,82.0,65.0,370.0,104.0,8.0,2.0,2008.0,1345
665000.0,4.0,3.0,2852.0,1985.0,8590.0,Single-Family,Metal,Wood Shake/ Shingles,1.0,73.0,19.0,15.0,13.0,58.0,2.0,21.0,13.0,35.0,63.0,45.0,589.0,179.0,3.0,3.0,2011.0,1346
319550.0,4.0,3.0,2899.0,1996.0,4917.0,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1.0,88.0,4.0,11.0,19.0,224.0,4.0,85.0,22.0,39.0,79.0,76.0,713.0,217.0,8.0,3.0,1996.0,1347
415000.0,4.0,3.0,2900.0,1936.0,5501.0,Single-Family,Brick,Asphalt,1.0,64.0,9.0,9.0,11.0,69.0,8.0,39.0,37.0,36.0,59.0,57.0,826.0,274.0,3.0,3.0,2014.0,1348
337000.0,4.0,3.0,2900.0,1980.0,15245.0,Single-Family,Brick,Composition Shingle,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,37.0,85.0,72.0,532.0,162.0,6.0,3.0,2001.0,1349
446890.0,4.0,3.0,2902.0,2012.0,7239.0,Single-Family,Siding (Alum/Vinyl),,1.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,33.0,89.0,60.0,427.0,121.0,8.5,2.0,2013.0,1350
625000.0,4.0,3.0,2905.0,1958.0,21780.0,Single-Family,Brick,Composition Shingle,1.0,19.0,4.0,0.0,3.0,26.0,4.0,7.0,15.0,45.0,96.0,72.0,569.0,173.0,9.0,3.0,2012.0,1351
780000.0,4.0,3.0,2912.0,1966.0,21780.0,Single-Family,Brick,Composition Shingle,1.0,27.0,7.0,4.0,7.0,27.0,0.0,23.0,10.0,36.0,66.0,49.0,655.0,199.0,8.0,3.0,2012.0,1352
264000.0,4.0,3.0,2922.0,1986.0,27878.0,Single-Family,Brick,Composition Shingle,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,50.0,83.0,74.0,758.0,231.0,9.0,3.0,1997.0,1353
360000.0,4.0,3.0,2926.0,1970.0,81892.0,Single-Family,Wood,Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,94.0,80.0,606.0,185.0,10.0,3.0,1995.0,1354
269900.0,4.0,3.0,2932.0,1976.0,115434.0,Single-Family,Combination,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,92.0,35.0,330.0,93.0,6.0,3.0,2013.0,1355
475000.0,4.0,3.0,2938.0,1939.0,8416.0,Single-Family,Brick,Slate,1.0,41.0,6.0,6.0,7.0,55.0,8.0,34.0,33.0,45.0,81.0,88.0,737.0,245.0,4.0,3.0,2009.0,1356
540000.0,4.0,3.0,2940.0,1958.0,11761.0,Single-Family,Brick veneer,Composition Shingle,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,54.0,87.0,84.0,677.0,234.0,9.0,3.0,2001.0,1357
374950.0,4.0,3.0,2944.0,1993.0,141134.0,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,83.0,41.0,445.0,159.0,7.5,2.0,2002.0,1358
270000.0,4.0,3.0,2950.0,1970.0,84942.0,Single-Family,Brick,Asphalt,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,43.0,89.0,51.0,370.0,105.0,8.0,3.0,2014.0,1359
399000.0,4.0,3.0,2960.0,1999.0,26136.0,Single-Family,Siding (Alum/Vinyl),,1.0,8.0,1.0,1.0,0.0,10.0,0.0,3.0,3.0,32.0,78.0,45.0,601.0,118.0,3.0,3.0,2012.0,1360
381000.0,4.0,3.0,2978.0,1981.0,96703.0,Single-Family,Wood Siding,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,83.0,40.0,386.0,109.0,8.0,3.0,2009.0,1361
589900.0,4.0,3.0,2995.0,1984.0,17424.0,Single-Family,Wood,Composition Shingle,1.0,4.0,1.0,0.0,0.0,8.0,3.0,2.0,1.0,50.0,69.0,81.0,901.0,274.0,6.0,3.0,1996.0,1362
598000.0,4.0,3.0,3000.0,1949.0,8250.0,Single-Family,Brick veneer,Composition Shingle,,42.0,6.0,2.0,6.0,50.0,4.0,28.0,19.0,41.0,64.0,84.0,863.0,299.0,9.0,3.0,2006.0,1363
722000.0,4.0,3.0,3000.0,1964.0,13503.0,Single-Family,Brick,Composition Shingle,1.0,3.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,47.0,81.0,79.0,610.0,186.0,6.0,3.0,2006.0,1364
580000.0,4.0,3.0,3005.0,1989.0,5013.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,25.0,1.0,4.0,1.0,22.0,1.0,11.0,9.0,40.0,68.0,70.0,508.0,154.0,6.0,2.0,2005.0,1365
308515.0,4.0,3.0,3005.0,1993.0,12196.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,89.0,22.0,18.0,18.0,92.0,4.0,35.0,15.0,35.0,63.0,45.0,610.0,186.0,3.0,3.0,1993.0,1366
700000.0,4.0,3.0,3017.0,1976.0,22651.0,Single-Family,Brick,Asphalt,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,47.0,90.0,84.0,713.0,217.0,9.0,3.0,2004.0,1367
352000.0,4.0,3.0,3020.0,1972.0,41817.0,Single-Family,Brick,Wood Shake/ Shingles,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,92.0,84.0,687.0,209.0,9.0,3.0,1996.0,1368
532000.0,4.0,3.0,3022.0,1935.0,5000.0,Single-Family,Brick veneer,Composition Shingle,,51.0,7.0,3.0,5.0,53.0,8.0,38.0,32.0,31.0,72.0,60.0,558.0,193.0,9.0,3.0,2005.0,1369
525000.0,4.0,3.0,3025.0,1966.0,10815.0,Single-Family,Brick,Composition Shingle,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,45.0,80.0,80.0,655.0,199.0,6.0,3.0,2015.0,1370
510000.0,4.0,3.0,3030.0,1973.0,10507.0,Single-Family,Wood,Composition Shingle,1.0,15.0,1.0,1.0,1.0,27.0,0.0,9.0,7.0,48.0,91.0,81.0,573.0,174.0,7.0,1.0,2009.0,1371
645000.0,4.0,3.0,3032.0,1972.0,20473.0,Single-Family,Brick,Composition Shingle,1.0,24.0,5.0,0.0,3.0,36.0,6.0,11.0,16.0,31.0,62.0,53.0,643.0,196.0,9.0,3.0,2008.0,1372
365000.0,4.0,3.0,3036.0,1987.0,9596.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,26.0,5.0,1.0,4.0,17.0,2.0,16.0,10.0,42.0,55.0,72.0,471.0,143.0,7.0,3.0,2015.0,1373
579000.0,4.0,3.0,3052.0,1968.0,18295.0,Single-Family,Brick,Composition Shingle,1.0,33.0,11.0,2.0,1.0,27.0,2.0,23.0,7.0,34.0,76.0,43.0,508.0,155.0,3.0,3.0,2011.0,1374
430000.0,4.0,3.0,3060.0,1954.0,10018.0,Single-Family,Siding (Alum/Vinyl),Asphalt,,83.0,17.0,11.0,6.0,83.0,15.0,46.0,23.0,40.0,62.0,53.0,513.0,124.0,4.0,3.0,2012.0,1375
300000.0,4.0,3.0,3061.0,1974.0,15245.0,Single-Family,Metal,Composition Shingle,1.0,26.0,4.0,0.0,5.0,38.0,6.0,14.0,15.0,31.0,62.0,53.0,573.0,174.0,9.0,3.0,1999.0,1376
665000.0,4.0,3.0,3068.0,1993.0,8712.0,Single-Family,,Composition Shingle,1.0,7.0,2.0,1.0,1.0,5.0,0.0,3.0,5.0,42.0,85.0,76.0,552.0,142.0,6.0,3.0,2006.0,1377
218250.0,4.0,3.0,3082.0,1998.0,9400.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12.0,2.0,0.0,0.0,6.0,2.0,8.0,7.0,34.0,88.0,36.0,398.0,113.0,8.0,2.0,1998.0,1378
650000.0,4.0,3.0,3117.0,1979.0,8001.0,Single-Family,Siding (Alum/Vinyl),Other,1.0,24.0,3.0,0.0,4.0,12.0,4.0,9.0,13.0,39.0,85.0,61.0,564.0,172.0,8.0,1.0,2006.0,1379
291000.0,4.0,3.0,3137.0,1974.0,20473.0,Single-Family,Combination,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,83.0,60.0,348.0,98.0,8.0,3.0,2011.0,1380
409900.0,4.0,3.0,3139.0,1984.0,10018.0,Single-Family,,Composition Shingle,1.0,11.0,0.0,0.0,1.0,10.0,1.0,8.0,9.0,39.0,72.0,62.0,555.0,143.0,7.0,3.0,2002.0,1381
472000.0,4.0,3.0,3142.0,1996.0,11761.0,Single-Family,Metal,Wood Shake/ Shingles,1.0,26.0,1.0,3.0,4.0,16.0,5.0,10.0,16.0,36.0,84.0,83.0,573.0,174.0,5.0,3.0,2003.0,1382
267000.0,4.0,3.0,3146.0,1988.0,8498.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,44.0,100.0,72.0,491.0,149.0,8.0,3.0,1997.0,1383
710000.0,4.0,3.0,3148.0,2004.0,5135.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,31.0,1.0,4.0,4.0,32.0,0.0,7.0,3.0,36.0,61.0,64.0,561.0,171.0,7.0,3.0,2004.0,1384
675000.0,4.0,3.0,3150.0,2003.0,3998.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,21.0,1.0,4.0,0.0,17.0,1.0,12.0,8.0,40.0,68.0,70.0,573.0,174.0,6.0,2.0,2008.0,1385
257000.0,4.0,3.0,3181.0,1987.0,8794.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,40.0,99.0,77.0,505.0,154.0,8.0,3.0,1993.0,1386
510000.0,4.0,3.0,3190.0,1967.0,49658.0,Single-Family,,Composition Shingle,1.0,36.0,6.0,5.0,4.0,39.0,1.0,39.0,9.0,36.0,84.0,68.0,630.0,162.0,6.0,3.0,2013.0,1387
585000.0,4.0,3.0,3200.0,1952.0,11761.0,Single-Family,Brick veneer,Composition Shingle,1.0,13.0,3.0,1.0,3.0,18.0,6.0,12.0,16.0,40.0,78.0,83.0,644.0,223.0,9.0,3.0,2004.0,1388
790000.0,4.0,3.0,3208.0,2002.0,4774.0,Single-Family,Combination,,1.0,74.0,5.0,8.0,6.0,49.0,5.0,69.0,25.0,51.0,88.0,71.0,603.0,209.0,7.0,3.0,2011.0,1389
399600.0,4.0,3.0,3214.0,2005.0,6534.0,Single-Family,Combination,Asphalt,1.0,4.0,1.0,0.0,0.0,2.0,0.0,5.0,4.0,40.0,83.0,52.0,363.0,103.0,8.0,1.0,2005.0,1390
495000.0,4.0,3.0,3234.0,1987.0,7287.0,Single-Family,Metal,Composition Shingle,1.0,17.0,2.0,1.0,5.0,22.0,2.0,8.0,5.0,40.0,87.0,63.0,528.0,161.0,8.0,3.0,2012.0,1391
626774.0,4.0,3.0,3237.0,2005.0,16552.0,Single-Family,Combination,Composition Shingle,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,36.0,69.0,51.0,456.0,129.0,6.0,3.0,2005.0,1392
460000.0,4.0,3.0,3252.0,1987.0,10890.0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,8.0,1.0,2.0,3.0,7.0,2.0,3.0,5.0,30.0,85.0,64.0,491.0,149.0,8.0,3.0,2004.0,1393
340572.0,4.0,3.0,3256.0,1993.0,8119.0,Single-Family,Brick,Composition Shingle,1.0,9.0,6.0,0.0,1.0,7.0,0.0,3.0,5.0,40.0,91.0,71.0,622.0,189.0,9.0,3.0,1993.0,1394
206000.0,4.0,3.0,3268.0,1987.0,15681.0,Single-Family,Siding (Alum/Vinyl),,1.0,21.0,3.0,2.0,3.0,26.0,0.0,18.0,7.0,34.0,76.0,56.0,370.0,104.0,7.0,3.0,1997.0,1395
755005.0,4.0,3.0,3272.0,1990.0,3354.0,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,20.0,2.0,1.0,3.0,17.0,5.0,15.0,13.0,45.0,65.0,76.0,523.0,159.0,5.0,3.0,2005.0,1396
289900.0,4.0,3.0,3274.0,1991.0,13939.0,Single-Family,,Composition Shingle,1.0,25.0,2.0,3.0,3.0,9.0,2.0,15.0,8.0,30.0,95.0,74.0,601.0,154.0,8.0,3.0,1999.0,1397
461825.0,4.0,3.0,3280.0,1974.0,10789.0,Single-Family,Brick,Composition Shingle,1.0,5.0,3.0,0.0,1.0,14.0,0.0,4.0,4.0,42.0,84.0,63.0,532.0,162.0,9.0,1.0,2004.0,1398
540000.0,4.0,3.0,3291.0,1978.0,87120.0,Single-Family,Wood,Composition Shingle,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,89.0,87.0,737.0,224.0,10.0,3.0,1994.0,1399
